dataset,model,rmse,rank
pmlb/1027_ESL,DenseRidgeAdaptiveSpline_v1,0.371790,28
pmlb/1027_ESL,ComplexityRoundedRidge_v1,0.362909,15
pmlb/1027_ESL,SparseSignedBasisPursuit_v1,0.380351,38
pmlb/1027_ESL,CompactSplineRidge_v1,0.350334,2
pmlb/1027_ESL,OrthSparseAdditive_v1,0.367952,26
pmlb/1027_ESL,CognitiveRidgeOneHinge_v1,0.361567,10
pmlb/1027_ESL,AnchorSplineRidge_v1,0.363229,16
pmlb/1027_ESL,MDLHybridSymbolic_v1,0.361302,8
pmlb/1027_ESL,DualPathBoostedSymbolic_v1,0.378558,35
pmlb/1027_ESL,DistilledSparsePiecewise_v1,0.380630,39
pmlb/1027_ESL,TeacherStudentRuleSpline_v1,0.385222,45
pmlb/1027_ESL,TeacherStudentSpectralRuleSpline_v1,0.381348,42
pmlb/1027_ESL,TeacherStudentCompactDistill_v1,0.365748,21
pmlb/1027_ESL,CalibratedSparseHingeStudent_v1,0.399723,48
pmlb/1027_ESL,SparseGateDistilledBoost_v1,0.360681,4
pmlb/1027_ESL,TransparentDistilledForestBoost_v1,0.382040,43
pmlb/1027_ESL,DualPathSparseSymbolic_v1,,
pmlb/1027_ESL,DualPathSparseSymbolic_v2,0.380698,41
pmlb/1027_ESL,HGBLinearAuditAtlas_v1,0.391786,46
pmlb/1027_ESL,CalibratedBoostAuditAtlas_v1,0.383847,44
pmlb/1027_ESL,ValGatedTeacherAuditAtlas_v1,0.373983,31
pmlb/1027_ESL,AdaptiveStackedTeacherAuditAtlas_v1,0.396246,47
pmlb/1027_ESL,TabPFNResidualAuditAtlas_v1,0.357817,3
pmlb/1027_ESL,CalibratedTabPFNForestAtlas_v1,0.367643,25
pmlb/1027_ESL,RegimeMixtureTeacherAuditAtlas_v1,0.363941,17
pmlb/1027_ESL,DisagreementRoutedSimplexAtlas_v2,0.364572,19
pmlb/1027_ESL,GeoUncertaintyRegimeAtlas_v1,0.362850,14
pmlb/1028_SWD,PyGAM,0.805003,31
pmlb/1028_SWD,DT_mini,0.832135,55
pmlb/1028_SWD,DT_large,0.793244,19
pmlb/1028_SWD,OLS,0.814927,43
pmlb/1028_SWD,LassoCV,0.814599,41
pmlb/1028_SWD,RidgeCV,0.814285,40
pmlb/1028_SWD,RF,0.785704,6
pmlb/1028_SWD,GBM,0.784908,2
pmlb/1028_SWD,MLP,0.798779,25
pmlb/1028_SWD,FIGS_mini,0.805813,32
pmlb/1028_SWD,FIGS_large,0.789555,18
pmlb/1028_SWD,RuleFit,0.818640,47
pmlb/1028_SWD,HSTree_mini,0.829304,54
pmlb/1028_SWD,HSTree_large,0.798450,24
pmlb/1028_SWD,EBM,0.798100,22
pmlb/1028_SWD,TabPFN,0.784088,1
pmlb/1028_SWD,DecisionTreeSimple,0.821595,51
pmlb/1028_SWD,SparseHingeOMP_q2575_v1,0.794731,20
pmlb/1028_SWD,LinResStumpOMP_v1,0.856517,57
pmlb/1028_SWD,SparseKnotAbsInt_v1,0.819814,48
pmlb/1028_SWD,SparseLinHingeRefine_v1,0.808828,36
pmlb/1028_SWD,RuleGateSparseLin_v1,0.824275,53
pmlb/1028_SWD,SparseRidgeHingeGCV_v1,0.815602,45
pmlb/1028_SWD,RidgeResidualSymbolic_v1,0.814927,44
pmlb/1028_SWD,DenseSplineResidual_v1,0.806222,33
pmlb/1028_SWD,SparseModelTree_v1,0.788195,16
pmlb/1028_SWD,QuantizedSparseBasis_v1,0.817646,46
pmlb/1028_SWD,StagewiseHingeAdditive_v1,0.809513,37
pmlb/1028_SWD,SparseTriBinAdditive_v1,0.819941,49
pmlb/1028_SWD,ValidatedSparseSpline_v1,0.820612,50
pmlb/1028_SWD,SnapRidgeOneKnot_v1,0.824215,52
pmlb/1028_SWD,DenseRidgeAdaptiveSpline_v1,0.808141,35
pmlb/1028_SWD,ComplexityRoundedRidge_v1,0.814279,39
pmlb/1028_SWD,SparseSignedBasisPursuit_v1,0.833628,56
pmlb/1028_SWD,CompactSplineRidge_v1,0.795777,21
pmlb/1028_SWD,OrthSparseAdditive_v1,0.799029,26
pmlb/1028_SWD,CognitiveRidgeOneHinge_v1,0.810191,38
pmlb/1028_SWD,AnchorSplineRidge_v1,0.807116,34
pmlb/1028_SWD,MDLHybridSymbolic_v1,0.814892,42
pmlb/1028_SWD,DualPathBoostedSymbolic_v1,0.787597,14
pmlb/1028_SWD,DistilledSparsePiecewise_v1,0.784908,3
pmlb/1028_SWD,TeacherStudentRuleSpline_v1,0.786611,11
